company,price_return,weight,weighted_return
ONEBANKPLC,0.0,0.013726832209470904,0.0
PREMIERBAN,0.0,0.01389572093212699,0.0
PRIMEBANK,0.0,0.04447848414821842,0.0
PUBALIBANK,0.0,0.05507581670042091,0.0
RUPALIBANK,-0.004424778761061843,0.0024796191544875995,-1.0971766170298855e-05
SBACBANK,-0.012499999999999956,0.004768623871862482,-5.960779839828081e-05
SHAHJABANK,0.0,0.025089804067167435,0.0
SIBL,0.0,0.01925617932332004,0.0
SOUTHEASTB,0.0,0.016142262252222896,0.0
STANDBANKL,-0.015384615384615219,0.011003043453568073,-0.00016927759159335315
TRUSTBANK,0.0,0.018035219207627556,0.0
UCB,0.0,0.03332727915154682,0.0
UNIONBANK,0.0,0.0032574630058560526,0.0
UTTARABANK,0.0,0.032852903037513946,0.0
ARAMITCEM,0.0,0.0065946477732024425,0.0
CONFIDCEM,0.0,0.08374265139740032,0.0
CROWNCEMNT,0.0,0.09218978211558988,0.0
HEIDELBCEM,0.0,0.13807431347483073,0.0
LHB,-0.003676470588235281,0.5845562396099656,-0.002149103822095454
MEGHNACEM,0.0,0.020426051904594046,0.0
PREMIERCEM,0.0,0.07441631372441704,0.0
FUWANGCER,0.0,0.15923352726178422,0.0
MONNOCERA,0.0,0.2641444326158084,0.0
RAKCERAMIC,0.0,0.3383516093538392,0.0
SPCERAMICS,0.004608294930875667,0.1980837623194325,0.0009128283977854213
STANCERAM,0.0,0.04018666844913577,0.0
AIBLPBOND,0.0,0.028474528853288827,0.0
APSCLBOND,0.0,0.031052789764164347,0.0
BEXGSUKUK,0.0,0.7814340628755013,0.0
IBBL2PBOND,0.0,0.037902230003033194,0.0
IBBLPBOND,0.0,0.12113638850401233,0.0
AFTABAUTO,0.0,0.020431075531747344,0.0
ANWARGALV,0.008658008658008809,0.010649230346211477,9.220112853862912e-05
APOLOISPAT,0.0,0.008241902645785911,0.0
ATLASBANG,0.0,0.0073461116647385895,0.0
AZIZPIPES,0.0,0.0019311523560955996,0.0
BBS,0.0,0.009698682961572471,0.0
BBSCABLES,-0.005917159763313418,0.019393357376343685,-0.00011475359394285832
BDAUTOCA,0.0,0.0024646989224898002,0.0
BDLAMPS,0.0,0.00426523926122485,0.0
BDTHAI,0.014814814814814614,0.009673266600216487,0.0001433076533365386
BENGALWTL,0.0,0.006109076363423816,0.0
BSRMLTD,-0.0036496350364962904,0.10090036074285057,-0.00036824949176222227
BSRMSTEEL,0.0,0.050242331169726887,0.0
COPPERTECH,0.0,0.00747986348776183,0.0
DESHBANDHU,0.0,0.00630082265117915,0.0
DOMINAGE,0.0,0.006482024989839459,0.0
ECABLES,0.0,0.010148829752005272,0.0
GOLDENSON,0.0,0.010215405793701197,0.0
GPHISPAT,0.0,0.04256329268063705,0.0
IFADAUTOS,0.0,0.022482172795648087,0.0
KDSALTD,0.0,0.00876217520667302,0.0
MIRAKHTER,0.0,0.01332537144618227,0.0
MONNOAGML,-0.004731422209852343,0.008594555537614668,-4.0664470954479485e-05
NAHEEACP,-0.004587155963302836,0.007837283313684515,-3.595084088846173e-05
NAVANACNG,0.0,0.0074926590853028946,0.0
NPOLYMER,0.0,0.011484940695763281,0.0
NTLTUBES,0.0,0.011491259210671095,0.0
OAL,-0.02564102564102566,0.007458435224967358,-0.00019124192884531702
OIMEX,0.0,0.009048557777947865,0.0
QUASEMIND,0.0,0.015690543827050207,0.0
RANFOUNDRY,0.0,0.005864967234201096,0.0
RENWICKJA,0.0,0.0055744693560273355,0.0
RSRMSTEEL,0.0,0.005919697373005229,0.0
RUNNERAUTO,0.0,0.013117523444723271,0.0
SALAMCRST,-0.004587155963302836,0.008577967945926714,-3.934847681617831e-05
SHURWID,0.0,0.002914625651076645,0.0
SINGERBD,0.0,0.041146321570997964,0.0
SSSTEEL,-0.016393442622950838,0.010625250762872039,-0.00017418443873560739
WALTONHIL,0.012987012987013102,0.43042443846989226,0.005589927772336313
WMSHIPYARD,-0.010989010989010839,0.011560395921876684,-0.00012703731782281896
YPL,0.0,0.006069662850344003,0.0
BAYLEASING,0.0625,0.01738137673493989,0.0010863360459337432
BDFINANCE,-0.009174311926605339,0.049636386487122215,-0.0004553796925423974
BIFC,0.0,0.01233157875359231,0.0
DBH,0.0,0.10880374551738574,0.0
FAREASTFIN,0.0,0.010118549616762977,0.0
FASFIN,0.0,0.011685609890633079,0.0
FIRSTFIN,0.0,0.0062829856765215086,0.0
GSPFINANCE,0.0,0.01833562993392848,0.0
ICB,0.0,0.049304604597640196,0.0
IDLC,0.005235602094240788,0.21866867376493374,0.0011448621663085426
ILFSL,0.0,0.012488629923988219,0.0
IPDC,0.0,0.07934105206349716,0.0
ISLAMICFIN,0.0,0.023314835808788313,0.0
LANKABAFIN,-0.00595238095238082,0.17999849466104018,-0.0010714196110775964
MIDASFIN,0.0,0.02055844363239324,0.0
NHFIL,0.0,0.037567997824555464,0.0
PHOENIXFIN,0.0,0.014038934609439987,0.0
PLFSL,0.0,0.014065757297906937,0.0
PREMIERLEA,0.0,0.009584225262978417,0.0
PRIMEFIN,0.0,0.015105647332190572,0.0
UNIONCAP,0.0,0.01919562319315578,0.0
UNITEDFIN,0.0,0.04316439268611653,0.0
UTTARAFIN,0.0,0.029026824730489013,0.0
AMCL(PRAN),0.0,0.011771544156363991,0.0
APEXFOODS,0.0,0.00662502984224744,0.0
BANGAS,0.0,0.006112831291886739,0.0
BATBC,0.0,0.4705067861294227,0.0
BDTHAIFOOD,0.007092198581560183,0.008182567167496168,5.803239125883725e-05
BEACHHATCH,-0.002083333333333437,0.014160726002196712,-2.9501512504577952e-05
EMERALDOIL,0.0,0.010169018714689566,0.0
FINEFOODS,0.0,0.0328095556453322,0.0
FUWANGFOOD,0.0,0.017720310967745997,0.0
GEMINISEA,0.0,0.013743476758129314,0.0
GHAIL,0.007575757575757791,0.02193251381547037,0.00016615540769296207
LOVELLO,-0.002123142250530785,0.059198191171205956,-0.00012568618083058587
MEGCONMILK,0.0,0.0020336821032002897,0.0
MEGHNAPET,0.0,0.0019339433172363052,0.0
NTC,0.0,0.013837042358612205,0.0
OLYMPIC,0.0,0.2360449750191167,0.0
RAHIMAFOOD,-0.0055248618784530246,0.017327788872204784,-9.573364017792674e-05
RDFOOD,0.0,0.012459435531142302,0.0
SHYAMPSUG,0.0,0.0035026945718085495,0.0
UNILEVERCL,0.0,0.03708699142790964,0.0
ZEALBANGLA,0.0,0.0028408951365820495,0.0
AOL,0.0,0.013627782277199423,0.0
BARKAPOWER,0.0,0.02054039551255806,0.0
BDWELDING,0.0,0.0035575259665428147,0.0
BPPL,-0.0066225165562913135,0.018885220641137512,-0.00012506768636514763
CVOPRL,0.0,0.023932805382906607,0.0
DESCO,0.0,0.036415301630375305,0.0
DOREENPWR,0.0,0.016854108915437396,0.0
EASTRNLUB,0.0038664323374342224,0.01744463341069037,6.74484947337787e-05
EPGL,0.0,0.017392356031567358,0.0
GBBPOWER,0.0,0.006037945324975003,0.0
INTRACO,0.004587155963302614,0.017045766722017696,7.819159046796872e-05
JAMUNAOIL,0.0,0.09238864367637009,0.0
KPCL,0.008695652173912993,0.01567316643325175,0.00013628840376740572
LINDEBD,0.0,0.06385972500998233,0.0
LRBDL,-0.0065789473684209065,0.01597870555098336,-0.0001051230628354145
MJLBD,0.0,0.0976007724768225,0.0
MPETROLEUM,0.0,0.1053928494256824,0.0
PADMAOIL,0.0,0.1002566333114918,0.0
POWERGRID,0.0,0.07005014814465772,0.0
SPCL,0.0,0.038001874170598623,0.0
SUMITPOWER,0.0,0.06635351155059159,0.0
TITASGAS,-0.004901960784313597,0.056874846092305316,-0.0002787982651583521
UPGDCL,0.0,0.08583528234185486,0.0
TB10Y0234,0.0,0.04352941489271841,0.0
TB10Y0434,0.0,0.04097648844038776,0.0
TB10Y0535,0.0,0.09802015289167988,0.0
TB20Y0640,0.0,0.10882337402824147,0.0
TB2Y0126,0.0,0.03567039229382164,0.0
TB2Y0127,0.0,0.12621494972702238,0.0
TB2Y0426,0.0,0.06460494431043881,0.0
TB2Y0826,0.0,0.09776530049416152,0.0
TB2Y1125,0.0,0.038314374147094654,0.0
TB5Y0429,0.0,0.06882487046102725,0.0
TB5Y0529,0.0,0.03418579104458867,0.0
TB5Y0630,0.0,0.11603022841769872,0.0
TB5Y1228,0.0,0.04231669984314453,0.0
TB5Y1229,0.0,0.08472301900797428,0.0
AGRANINS,-0.015936254980079667,0.009302696375762694,-0.00014825014144641732
ASIAINS,0.0,0.011870268205624023,0.0
ASIAPACINS,0.0,0.012128538957320962,0.0
BGIC,0.0,0.015911647037586626,0.0
BNICL,0.0,0.010334013893922439,0.0
CENTRALINS,0.0,0.017099585142911683,0.0
CITYGENINS,0.0,0.03007989649148062,0.0
CLICL,0.0,0.01056953043448917,0.0
CONTININS,0.0,0.010406731943041906,0.0
CRYSTALINS,-0.008695652173912993,0.012217855230149257,-0.00010624221939260162
DELTALIFE,0.0,0.07590048311222451,0.0
DGIC,0.008000000000000007,0.00699896037047665,5.599168296381325e-05
DHAKAINS,-0.016438356164383605,0.009256299769931604,-0.0001521583523824377
EASTERNINS,-0.025974025974026094,0.015227843472468779,-0.0003955284018823078
EASTLAND,0.0,0.01324960337667591,0.0
EIL,0.023880597014925176,0.012969193796424285,0.00030971209066087585
FAREASTLIF,-0.018050541516245522,0.023557089020836686,-0.0004252182133725042
FEDERALINS,0.0,0.012527424294489784,0.0
GLOBALINS,0.0,0.010914147362385945,0.0
GREENDELT,0.0,0.04734126601097044,0.0
ICICL,0.0,0.009139139224868434,0.0
ISLAMIINS,0.0,0.012562861652040538,0.0
JANATAINS,0.0,0.01028235770309707,0.0
KARNAPHULI,-0.01086956521739102,0.011947111262133613,-0.00012985990502318806
MEGHNAINS,0.0,0.010175746557121917,0.0
MEGHNALIFE,0.0,0.021785647149519395,0.0
MERCINS,0.0,0.011053411316954484,0.0
NATLIFEINS,-0.01000000000000012,0.06872528928670818,-0.00068725289286709
NITOLINS,0.0,0.010225216368600876,0.0
NORTHRNINS,0.0,0.012205629422021644,0.0
PADMALIFE,0.0,0.009182086494873195,0.0
PARAMOUNT,0.0,0.012302105762927864,0.0
PEOPLESINS,0.0,0.013759341298353088,0.0
PHENIXINS,0.0,0.009004914142071987,0.0
PIONEERINS,0.0,0.03613867937950997,0.0
POPULARLIF,0.0,0.03195371764894379,0.0
PRAGATIINS,0.0,0.03410747432251291,0.0
PRAGATILIF,0.008928571428571397,0.03166175041587617,0.0002826942001417505
PRIMEINSUR,0.0,0.013706438939751998,0.0
PRIMELIFE,0.0,0.01001281047410822,0.0
PROGRESLIF,0.0,0.006879541574478001,0.0
PROVATIINS,0.0,0.012841228852578967,0.0
PURABIGEN,0.0,0.010739444270966242,0.0
RELIANCINS,0.0,0.029987718919933983,0.0
REPUBLIC,0.0,0.013406942594200022,0.0
RUPALIINS,0.0,0.01282141093291835,0.0
RUPALILIFE,0.0,0.024387709966815392,0.0
SANDHANINS,0.0,0.02162688037954101,0.0
SICL,0.0,0.006040725871365661,0.0
SIPLC,0.0,0.011250967924778595,0.0
SONALILIFE,0.0,0.01871871451749785,0.0
SONARBAINS,-0.038910505836575626,0.009106173890372932,-0.00035432583231022856
STANDARINS,0.0,0.009641881379716707,0.0
SUNLIFEINS,0.0,0.019681904644821523,0.0
TAKAFULINS,-0.01449275362318836,0.010721356899997215,-0.00015538198405793015
TILIL,0.0,0.01192336984392018,0.0
UNIONINS,0.0,0.01283065613701489,0.0
UNITEDINS,0.0,0.009598568277913274,0.0
AAMRANET,0.0,0.0789819543305442,0.0
AAMRATECH,0.0,0.039612405840257464,0.0
ADNTEL,0.0,0.18515301121642994,0.0
AGNISYSL,0.0,0.09084287038677014,0.0
BDCOM,0.0,0.06779627093071965,0.0
DAFODILCOM,0.0,0.1099468932713813,0.0
EGEN,0.0,0.07283796867431057,0.0
GENEXIL,0.0,0.14063852616500258,0.0
INTECH,0.0,0.029863221783239413,0.0
ISNLTD,0.0,0.024331096300285376,0.0
ITC,0.0,0.1599957811010593,0.0
JUTESPINN,0.0,0.12151336185008894,0.0
NORTHERN,0.0,0.10599289756009435,0.0
SONALIANSH,0.0026954177897573484,0.7724937405898167,0.00208219337086199
AMANFEED,0.0,0.01252031887901587,0.0
ARAMIT,0.0004962779156327812,0.00494385534389483,2.453526225258113e-06
BERGERPBL,0.0,0.03965548878262088,0.0
BEXIMCO,0.0,0.722989326008025,0.0
BSC,-0.0010183299389002753,0.07459972328790801,-7.596713165775281e-05
GQBALLPEN,0.00992779783393516,0.011751872558225263,0.0001166702149282308
HAMI,0.0,0.005635034684411569,0.0
INDEXAGRO,0.0,0.01408150915309121,0.0
KBPPWBIL,0.0,0.07998020034715742,0.0
MIRACLEIND,0.0,0.007592185928675077,0.0
NFML,-0.016806722689075793,0.007912708718718268,-0.00013298670115493015
SINOBANGLA,0.0,0.009386118811819447,0.0
SKTRIMS,0.0,0.006183661130945966,0.0
USMANIAGL,0.0,0.0027679963654910766,0.0
1JANATAMF,-0.02777777777777768,0.034498830591530645,-0.0009583008497647367
1STPRIMFMF,-0.004149377593360981,0.021323534180071477,-8.847939493805561e-05
ABB1STMF,0.0,0.03479708881513761,0.0
AIBL1STIMF,0.0,0.023662595327375236,0.0
CAPITECGBF,0.0,0.018932366365953707,0.0
CAPMBDBLMF,0.0,0.01855494833766028,0.0
CAPMIBBLMF,0.0,0.008917948569836005,0.0
DBH1STMF,0.0,0.02810387408162553,0.0
EBL1STMF,0.0,0.029767745427766112,0.0
EBLNRBMF,0.0,0.033343774647878,0.0
EXIM1STMF,0.0,0.02482923968860964,0.0
FBFIF,0.0,0.05668196422805644,0.0
GLDNJMF,0.0,0.013789581414918671,0.0
GRAMEENS2,0.0,0.08543049503802912,0.0
GREENDELMF,0.0,0.025556078925310345,0.0
ICB3RDNRB,0.0,0.019984149689385736,0.0
ICBAGRANI1,0.0,0.015061326972505753,0.0
ICBAMCL2ND,0.0,0.014052499140778397,0.0
ICBEPMF1S1,0.0,0.015605073642622461,0.0
ICBSONALI1,0.0,0.02005880925740142,0.0
IFIC1STMF,0.0,0.02418946423591256,0.0
IFILISLMF1,0.0,0.021541121263541595,0.0
LRGLOBMF1,0.0,0.04753281636108928,0.0
MBL1STMF,0.0,0.019990813293817012,0.0
NCCBLMF1,0.0,0.023412197415427098,0.0
PF1STMF,0.0,0.01101534610067468,0.0
PHPMF1,0.0,0.03835463139943834,0.0
POPULAR1MF,0.0,0.04392758863092045,0.0
PRIME1ICBA,0.0,0.019220192373193678,0.0
RELIANCE1,0.0,0.03949205564982625,0.0
SEMLFBSLGF,0.0,0.01641862999840774,0.0
SEMLIBBLSF,0.0,0.015639071624414667,0.0
SEMLLECMF,0.010526315789473717,0.01958283751231054,0.00020613513170853265
TRUSTB1MF,0.0,0.05150510931602127,0.0
VAMLBDMF1,0.0,0.032930494918843624,0.0
VAMLRBBF,0.0,0.032295705563708595,0.0
BPML,0.0,0.22969466349839826,0.0
HAKKANIPUL,0.0,0.07496270034516668,0.0
KPPL,0.0,0.09947958250219063,0.0
MAGURAPLEX,0.0,0.16466621414654362,0.0
MONOSPOOL,0.004672897196261738,0.23831637239289705,0.001113627908378037
SONALIPAPR,0.0,0.19288046711480372,0.0
ACI,0.0,0.0339689039031454,0.0
ACIFORMULA,0.0,0.007985818172613492,0.0
ACMELAB,0.0,0.03437970187318895,0.0
ACMEPL,0.0,0.005084525295725627,0.0
ACTIVEFINE,0.0,0.006869529825091612,0.0
ADVENT,0.0,0.0036230572022388145,0.0
AFCAGRO,0.0,0.0024933270358688934,0.0
AMBEEPHA,0.0,0.0017572382042242904,0.0
ASIATICLAB,-0.004415011037527616,0.01196937596365432,-5.284492699185158e-05
BEACONPHAR,0.0,0.05842901511651739,0.0
BXPHARMA,0.004032258064515792,0.11354013223772116,0.00045782311386174067
CENTRALPHL,0.0,0.0048948952840047015,0.0
FARCHEM,0.0,0.00867595579291258,0.0
GHCL,0.0,0.0017280796362201293,0.0
IBNSINA,0.0,0.019747401801549647,0.0
IBP,0.0,0.004721147391798825,0.0
JHRML,0.0,0.015945487438739844,0.0
JMISMDL,0.0,0.0032070849810827964,0.0
KEYACOSMET,0.0,0.010657356257228603,0.0
KOHINOOR,0.0,0.03504932997396884,0.0
LIBRAINFU,-0.0001242544731610007,0.0043480927056476016,-5.402699683954328e-07
MARICO,0.0,0.03034461601787662,0.0
NAVANAPHAR,0.0,0.014367493561861866,0.0
ORIONINFU,-0.0014265335235377208,0.01547780410626997,-2.20796064283439e-05
ORIONPHARM,0.0,0.019151540129361825,0.0
PHARMAID,0.002883691124639487,0.0054587258358980185,1.574127924481938e-05
RECKITTBEN,0.0,0.007585663237330831,0.0
RENATA,0.0017609078458227234,0.10461489897951319,0.0001842171964029764
SALVOCHEM,-0.01255230125522977,0.004199046161585162,-5.270769240483317e-05
SILCOPHL,0.0,0.003797892093482128,0.0
SILVAPHL,0.0,0.003063425311209736,0.0
SQURPHARMA,-0.0004655493482309536,0.3926433127288189,-0.00018279483832814414
TECHNODRUG,-0.009202453987730341,0.0058145779501877996,-5.350838604467463e-05
WATACHEM,0.011075949367088445,0.004405547793460611,4.8795624294657944e-05
EHL,0.009067357512953622,0.43132326020347983,0.003910962203917673
SAIFPOWER,0.013333333333333197,0.2064901304190675,0.002753201738920872
SAMORITA,0.0,0.08947829377427516,0.0
SAPORTL,0.0,0.2727083156031775,0.0
APEXFOOT,0.0,0.22190541837285266,0.0
APEXTANRY,0.0,0.06613226994633101,0.0
BATASHOE,0.0,0.32454979851224247,0.0
FORTUNE,0.0,0.1842686346873944,0.0
LEGACYFOOT,0.0,0.16103474732376002,0.0
SAMATALETH,0.0,0.04210913115741928,0.0
BSCPLC,0.0,0.0943308019472467,0.0
GP,0.0,0.6842078539959418,0.0
ROBI,0.0038910505836575737,0.22146134405681164,0.0008617172920498476
ACFL,0.0,0.014206663967005585,0.0
AIL,-0.0063157894736841635,0.0260391917653702,-0.00016445805325496847
AL-HAJTEX,0.001550387596898961,0.03245485340443498,5.0317602177410014e-05
ALIF,0.016666666666666385,0.017913178332420322,0.00029855297220700034
ALLTEX,0.0,0.006614721641693193,0.0
ANLIMAYARN,0.0,0.0036134012861040424,0.0
APEXSPINN,-0.0037735849056603765,0.008509808817150622,-3.211248610245517e-05
ARGONDENIM,0.0,0.023876380988010825,0.0
CNATEX,-0.02941176470588236,0.011919501324268476,-0.0003505735683608376
DACCADYE,0.0,0.016924450680486976,0.0
DELTASPINN,0.0,0.01245582172354061,0.0
DSHGARME,0.004636785162287493,0.007879102045842967,3.6533703458313706e-05
DSSL,-0.009708737864077555,0.023693839224797664,-0.00023003727402715906
DULAMIACOT,-0.005464480874316835,0.00748401244668045,-4.089624287803446e-05
ENVOYTEX,0.0,0.040611807839338925,0.0
ESQUIRENIT,0.0,0.025229018396511146,0.0
ETL,0.0,0.018016728001885748,0.0
FAMILYTEX,0.0,0.013254051968899127,0.0
FEKDIL,0.0,0.01853943696701934,0.0
GENNEXT,0.0,0.018181775526542144,0.0
HFL,0.0,0.006401422382877445,0.0
HRTEX,0.0036900369003689537,0.008452868396553391,3.1191396297244566e-05
HWAWELLTEX,0.0,0.01860965247397206,0.0
KTL,0.0,0.01487792670919917,0.0
MAKSONSPIN,0.0,0.01679761039815537,0.0
MALEKSPIN,-0.004201680672268893,0.039254662773516275,-0.00016493555787191653
MATINSPINN,-0.008474576271186307,0.04987106047537321,-0.0004226361057234951
METROSPIN,0.0,0.008409114523114226,0.0
MHSML,-0.00649350649350644,0.015160238682907941,-9.844310833057024e-05
MITHUNKNIT,0.0,0.006905726343065319,0.0
MLDYEING,0.01041666666666674,0.02543170169791194,0.00026491355935325125
MONNOFABR,0.007042253521126751,0.018461569613946523,0.00013001105361934152
NEWLINE,0.0,0.006551421728652019,0.0
NURANI,0.0,0.004403269408285261,0.0
PDL,0.0,0.013961726403814224,0.0
PRIMETEX,0.0,0.004499435873014851,0.0
PTL,0.0,0.05181781644015755,0.0
QUEENSOUTH,0.0,0.015488861820203481,0.0
RAHIMTEXT,0.0,0.0069447926493008275,0.0
REGENTTEX,0.0,0.003513777545095851,0.0
RINGSHINE,-0.03125000000000011,0.016010593321330972,-0.0005003310412915946
SAFKOSPINN,0.0,0.004227979844097881,0.0
SAIHAMCOT,0.0,0.01935191463774373,0.0
SAIHAMTEX,0.0,0.013747361020598066,0.0
SHARPIND,0.005347593582887722,0.05873384241067763,0.00031408471877367844
SHASHADNIM,0.0,0.023058962793505656,0.0
SHEPHERD,0.0,0.021978994655313635,0.0
SIMTEX,0.0,0.014230132958419683,0.0
SONARGAON,0.0,0.008360157145910783,0.0
SQUARETEXT,0.0,0.06018182799787825,0.0
STYLECRAFT,-0.0027548209366389242,0.011100705925676397,-3.058045709552511e-05
TALLUSPIN,0.0,0.005587800488775234,0.0
TAMIJTEX,0.0,0.02262967129922908,0.0
TOSRIFA,0.0,0.012690581317678027,0.0
TUNGHAI,0.0,0.0031517593076040924,0.0
VFSTDL,0.0,0.00890623552725756,0.0
ZAHEENSPIN,0.0,0.009046587267059336,0.0
ZAHINTEX,0.0,0.003772489394123947,0.0
BESTHLDNG,-0.0060606060606061,0.38806162872295846,-0.002351888658927036
PENINSULA,0.0,0.03950542783510382,0.0
SEAPEARL,-0.0018726591760299671,0.22055600275633816,-0.00041302622239014735
UNIQUEHRL,-0.007633587786259555,0.35187694068559955,-0.0026860835166839705
ABBANK,0.0,0.009841688083917213,0.0
ALARABANK,0.0,0.038467033816971044,0.0
BANKASIA,0.0,0.02304686397857218,0.0
BRACBANK,0.0031796502384737746,0.15559968271877828,0.000494752568263207
CITYBANK,-0.004608294930875556,0.052650796343744456,-0.00024263039789743885
DHAKABANK,0.0,0.01591846219330814,0.0
DUTCHBANGL,0.0,0.01348513370858849,0.0
EBL,0.0,0.0624315916910369,0.0
EXIMBANK,0.0,0.013951372061319888,0.0
FIRSTSBANK,0.0,0.011509571457598516,0.0
GIB,0.0,0.006254285689486811,0.0
ICBIBANK,0.0,0.0020157154499354313,0.0
IFIC,0.0,0.01903465623617386,0.0
ISLAMIBANK,0.0022421524663678305,0.1652906398319717,0.0003706068157667721
JAMUNABANK,0.0,0.021621622026676918,0.0
MERCANBANK,0.0,0.013856913580271841,0.0
MIDLANDBNK,-0.003984063745019917,0.008868470367637712,-3.533255126548886e-05
MTB,0.0,0.018599580208469323,0.0
NBL,0.0,0.024402607944658036,0.0
NCCBANK,0.0,0.01710299076798631,0.0
NRBBANK,0.0,0.0074826164455244135,0.0
NRBCBANK,-0.014084507042253391,0.005241186879428224,-7.381953351307289e-05
ONEBANKPLC,0.0,0.013718165584133503,0.0
PREMIERBAN,0.0,0.013886947676559057,0.0
PRIMEBANK,0.0,0.04445040204217927,0.0
PUBALIBANK,0.0,0.055041043821929356,0.0
RUPALIBANK,0.004444444444444251,0.0024890671842566735,1.1062520818918068e-05
SBACBANK,-0.012658227848101333,0.004705288918336164,-5.956061921944543e-05
SHAHJABANK,0.0,0.025073963272414446,0.0
SIBL,0.0,0.01924402166821955,0.0
SOUTHEASTB,0.0,0.01613207061172615,0.0
STANDBANKL,0.015624999999999778,0.011167910538207832,0.0001744986021594949
TRUSTBANK,0.0,0.018023832422580197,0.0
UCB,0.0,0.033306237512987114,0.0
UNIONBANK,0.0,0.0032554063615413712,0.0
UTTARABANK,0.0,0.03283216090287376,0.0
ARAMITCEM,0.0,0.0066079076557109895,0.0
CONFIDCEM,-0.001831501831501936,0.08375734984354183,-0.00015340173964019526
CROWNCEMNT,0.0,0.09237514844922617,0.0
HEIDELBCEM,0.0,0.13835194000426634,0.0
LHB,-0.0036900369003690647,0.5835702377379257,-0.0021533957112100936
MEGHNACEM,0.0,0.020467122642210844,0.0
PREMIERCEM,0.004081632653061273,0.07487029366711816,0.00030559303537599613
FUWANGCER,-0.007407407407407418,0.1583795092642908,-0.0011731815501058597
MONNOCERA,-0.0033149171270716593,0.26381098012417326,-0.000874511536323183
RAKCERAMIC,0.0,0.339048396023616,0.0
SPCERAMICS,0.0,0.19849168745195073,0.0
STANCERAM,0.0,0.04026942713596919,0.0
AIBLPBOND,0.0,0.028474528853288827,0.0
APSCLBOND,0.0,0.031052789764164347,0.0
BEXGSUKUK,0.0,0.7814340628755013,0.0
IBBL2PBOND,0.0,0.037902230003033194,0.0
IBBLPBOND,0.0,0.12113638850401233,0.0
AFTABAUTO,0.0,0.0204740093514802,0.0
ANWARGALV,0.0,0.010671608616766418,0.0
APOLOISPAT,0.0,0.008259222162905805,0.0
ATLASBANG,0.0,0.00736154876854946,0.0
AZIZPIPES,0.0,0.0019352104756500232,0.0
BBS,0.01834862385321112,0.009897395198849811,0.00018160358163027288
BBSCABLES,0.0,0.019434110537297794,0.0
BDAUTOCA,0.0,0.0024698782356918645,0.0
BDLAMPS,-0.00440852314474649,0.004255359306719695,-1.8759849992886153e-05
BDTHAI,-0.007299270072992692,0.009622837822123694,-7.023969213228965e-05
BENGALWTL,0.0,0.006121913963819054,0.0
BSRMLTD,0.0,0.10111239255157167,0.0
BSRMSTEEL,-0.009787928221859588,0.04985510856806718,-0.0004879782241572585
COPPERTECH,0.0,0.007495581657376098,0.0
DESHBANDHU,-0.010101010101010166,0.006250284770797108,-6.313418960401159e-05
DOMINAGE,0.0,0.006495646303704469,0.0
ECABLES,0.0,0.01017015648178976,0.0
GOLDENSON,-0.008333333333333415,0.010151565156022896,-8.459637630019162e-05
GPHISPAT,0.0,0.042652735095567565,0.0
IFADAUTOS,0.0,0.022529416786915772,0.0
KDSALTD,0.0,0.008780588023472922,0.0
MIRAKHTER,0.0,0.013353373354092346,0.0
MONNOAGML,-0.004474272930648837,0.00857408092362741,-3.83627781817787e-05
NAHEEACP,0.0,0.007853752564579418,0.0
NAVANACNG,0.0,0.007508404143559288,0.0
NPOLYMER,0.0,0.011509075126312874,0.0
NTLTUBES,0.0,0.011515406918934807,0.0
OAL,0.0,0.007474108365274649,0.0
OIMEX,0.0,0.009067572398488868,0.0
QUASEMIND,-0.007594936708860689,0.015604096795167988,-0.00011851212755823678
RANFOUNDRY,0.0,0.005877291864178652,0.0
RENWICKJA,0.0,0.005586183534366411,0.0
RSRMSTEEL,-0.06542056074766345,0.005544053282974689,-0.00036269507458712864
RUNNERAUTO,0.0,0.013145088581274313,0.0
SALAMCRST,0.0,0.00859599366997107,0.0
SHURWID,0.0,0.0029207504393726717,0.0
SINGERBD,0.0,0.041232786365778554,0.0
SSSTEEL,0.0,0.010647578642780304,0.0
WALTONHIL,-0.002136752136752129,0.4304072884758577,-0.000919673693324479
WMSHIPYARD,0.0,0.01158468891388188,0.0
YPL,-0.01324503311258296,0.00600185580438695,-7.94947788660534e-05
BAYLEASING,0.0,0.017378992027988142,0.0
BDFINANCE,0.0,0.04962957642611723,0.0
BIFC,0.0,0.012329886873712588,0.0
DBH,0.0,0.10878881775577812,0.0
FAREASTFIN,0.0,0.010117161362197147,0.0
FASFIN,0.0,0.011684006637014764,0.0
FIRSTFIN,0.0,0.006282123657370264,0.0
GSPFINANCE,0.0,0.01833311430442255,0.0
ICB,0.0,0.04929784005676808,0.0
IDLC,-0.0026041666666667407,0.2180693011051874,-0.0005678888049614417
ILFSL,0.0,0.012486916496849984,0.0
IPDC,0.0,0.0793301665530281,0.0
ISLAMICFIN,0.0,0.023311637037374523,0.0
LANKABAFIN,0.0,0.17997379905331773,0.0
MIDASFIN,0.0,0.02055562303514166,0.0
NHFIL,0.0,0.03756284353402131,0.0
PHOENIXFIN,0.02631578947368407,0.014406403442153937,0.00037911588005668054
PLFSL,0.0,0.01406382749052048,0.0
PREMIERLEA,0.0,0.009582910317162543,0.0
PRIMEFIN,0.0,0.0151035748529645,0.0
UNIONCAP,0.0,0.019192989573462133,0.0
